Order_No,Time from Pickup to Arrival
Order_No_19248,1729.979783409815
Order_No_12736,1453.9847189641587
Order_No_768,1691.9946187703092
Order_No_15332,1109.9210309845923
Order_No_21373,1119.0464029302263
Order_No_14573,2067.259334740454
Order_No_6731,2511.8823636709817
Order_No_18436,1565.811444372281
Order_No_2288,1357.0698121261942
Order_No_9063,2205.2241675896967
Order_No_4814,824.1605503666698
Order_No_16747,2992.6107950156197
Order_No_6376,1628.6708694492684
Order_No_1199,1570.1179310991017
Order_No_17119,1547.8411331179814
Order_No_14832,1466.830024713067
Order_No_12321,839.3659743269197
Order_No_24820,1464.5828518810888
Order_No_6065,1187.302724487484
Order_No_13176,402.037419417077
Order_No_23557,844.5813837631456
Order_No_20488,1952.813955136747
Order_No_24214,1535.332955480183
Order_No_21206,2032.7665269755864
Order_No_1930,545.4593936490719
Order_No_28180,2420.900620044981
Order_No_13329,602.4390941579047
Order_No_19004,998.5423006608231
Order_No_27510,2315.417783604006
Order_No_25394,1632.4353878233521
Order_No_11299,2061.3097680266023
Order_No_21269,1721.7908758170938
Order_No_3565,2661.967063254145
Order_No_6473,1399.1062434462124
Order_No_6258,296.82094412916604
Order_No_27480,1963.1523212016837
Order_No_23302,2509.711519250249
Order_No_16731,1714.2363456925527
Order_No_21353,1739.9518080915318
Order_No_10610,1055.1349568337057
Order_No_5930,1380.5065999616245
Order_No_5171,1986.032332219531
Order_No_21590,1818.0580495384079
Order_No_643,957.736343962563
Order_No_6308,1286.5124741457282
Order_No_16885,1899.7044875733445
Order_No_5421,1807.6075354733646
Order_No_21864,2274.2532005720805
Order_No_11618,1111.3096323498314
Order_No_27514,2471.3845966716126
Order_No_26356,1612.1966272032964
Order_No_20174,1359.9202633101543
Order_No_23193,2926.0052475543275
Order_No_17568,839.4616373488026
Order_No_25549,1501.7688784093812
Order_No_23942,1384.0139034817482
Order_No_25817,1436.0383239557266
Order_No_16582,3112.876827686141
Order_No_25259,2229.30563345704
Order_No_7311,1334.8223146812359
Order_No_6198,1405.0548972941663
Order_No_18810,1364.799912622527
Order_No_26162,961.007053114206
Order_No_4192,1274.9096452887572
Order_No_28224,917.354223690741
Order_No_15612,616.7813274280123
Order_No_21556,2008.2395394543087
Order_No_15698,2137.2257663404575
Order_No_2619,1904.2287061100126
Order_No_10710,1443.2637117349052
Order_No_17906,1790.4929156556377
Order_No_24831,1222.8033618772718
Order_No_15312,2993.2381739656676
Order_No_17599,1449.3583400856735
Order_No_8759,607.8408722429144
Order_No_18102,2058.5553598817232
Order_No_19596,1455.246557395558
Order_No_18174,1255.2758835013988
Order_No_18641,2371.7753589981407
Order_No_7568,786.8164335324725
Order_No_23561,1342.317353340382
Order_No_21212,603.5019118867248
Order_No_19352,3071.6978682146687
Order_No_13038,2358.2075851121112
Order_No_14688,1819.9796562057281
Order_No_5155,910.3697374733266
Order_No_26963,1130.1958489654946
Order_No_25662,2197.2007964973313
Order_No_22324,1294.2865875530817
Order_No_4080,1423.240708841119
Order_No_2551,1392.7218430926134
Order_No_6576,1687.3133963095809
Order_No_23150,1830.1353443541147
Order_No_12488,1763.2207075526553
Order_No_14209,591.081216365976
Order_No_14944,1826.9705206580907
Order_No_105,1343.5270251392096
Order_No_6400,1662.764041311416
Order_No_23670,700.4776088967395
Order_No_11927,2450.582067443671
Order_No_672,2273.3037171302603
Order_No_24305,1316.5955210583086
Order_No_23438,535.6545958585207
Order_No_11297,2906.4235678637765
Order_No_25875,871.9538460594463
Order_No_2483,1631.606611145534
Order_No_22525,2374.541235138048
Order_No_85,1425.70918204528
Order_No_25252,1219.4294109082023
Order_No_16007,2114.103309129579
Order_No_10988,1555.9428517005222
Order_No_15321,2125.5695091317693
Order_No_16080,751.64735783238
Order_No_11090,1035.7832136544118
Order_No_21090,1409.061602006629
Order_No_1621,1409.4346554638873
Order_No_24456,1553.3358882924763
Order_No_5036,1452.926278488188
Order_No_15675,1697.5838304856982
Order_No_5672,1526.5663515179308
Order_No_4333,497.40267091219005
Order_No_20768,1229.3716528753266
Order_No_12336,1929.437293255912
Order_No_12293,1730.3594346365462
Order_No_6103,1406.444758462265
Order_No_25920,792.0376035621848
Order_No_2159,1438.1227166540432
Order_No_13215,633.3870883675261
Order_No_15620,1930.0354861193005
Order_No_27406,702.9787328156806
Order_No_3092,2405.925515088451
Order_No_21088,551.2427105259173
Order_No_6448,1433.1950178416091
Order_No_23769,1286.0361721882355
Order_No_2640,1151.8674871396477
Order_No_19108,1756.4988728688427
Order_No_2796,2375.7626402011615
Order_No_16473,1282.2869984729512
Order_No_2754,1540.8280082335907
Order_No_2678,1404.3970021836226
Order_No_12053,2562.91270036595
Order_No_17071,1387.8238858501454
Order_No_4656,1126.3818098635566
Order_No_27607,1678.8395098318667
Order_No_6709,1708.4336354649909
Order_No_25036,1222.6881195560302
Order_No_16694,776.3723501217357
Order_No_24366,2156.6710040136004
Order_No_9590,1953.4713909228165
Order_No_5658,1514.7836220558486
Order_No_13152,421.472238216899
Order_No_27538,1621.414461863585
Order_No_2782,930.1118600034365
Order_No_1311,60.217207568005946
Order_No_10249,2513.5117196255433
Order_No_2624,2340.2647073460234
Order_No_27601,1480.893367156904
Order_No_4252,1743.3889477631599
Order_No_22149,1877.5599014947975
Order_No_2699,2963.3077708746314
Order_No_12371,1489.9652390621607
Order_No_14848,1133.6277401530092
Order_No_10438,1384.534662624394
Order_No_23513,1854.4437154661664
Order_No_9878,1385.2085564417678
Order_No_9218,1176.382462273682
Order_No_28256,1828.0117300011007
Order_No_25676,814.9097717706804
Order_No_26922,1811.9201170906463
Order_No_7589,812.9100775596663
Order_No_124,642.9826860130728
Order_No_14779,1334.6430208107136
Order_No_26218,1197.7117556019075
Order_No_19977,1122.712293417482
Order_No_14440,1517.3841201050436
Order_No_9561,1292.7422531335296
Order_No_9009,992.6983711732977
Order_No_20146,1350.196466111491
Order_No_7718,1368.0869076177207
Order_No_16083,1469.363170149798
Order_No_3126,1070.4553727936143
Order_No_801,661.0579631049503
Order_No_5373,1418.5316290553474
Order_No_7421,443.81039090302767
Order_No_602,2313.0051363372704
Order_No_9418,1380.4810088251566
Order_No_27144,1448.6455960479198
Order_No_16792,520.2413253899373
Order_No_21252,1631.1695317326826
Order_No_21129,1956.8506992930836
Order_No_18774,1963.9239659274217
Order_No_20974,1630.0708398116844
Order_No_5267,1145.5639146700357
Order_No_25107,1476.2198630450591
Order_No_611,2352.419614258336
Order_No_13596,1863.2648566389123
Order_No_465,643.4058945603034
Order_No_2236,2346.1194766021645
Order_No_3411,656.2966244714537
Order_No_17613,978.5368483368501
Order_No_27381,1796.2779349582247
Order_No_26072,2414.1721659625155
Order_No_19414,1698.748143400379
Order_No_21954,2704.834474079839
Order_No_22538,1932.7287509628677
Order_No_10756,1985.101565238439
Order_No_23756,1826.0487502668348
Order_No_3807,2276.051880593916
Order_No_18694,1571.2112923999655
Order_No_27245,1321.0213670666294
Order_No_12437,828.9828214250176
Order_No_27751,1182.3589161002863
Order_No_22832,1287.0637685942952
Order_No_3904,1273.8481538971855
Order_No_5230,695.3414035455393
Order_No_13968,641.5380575929391
Order_No_23129,529.1246048911769
Order_No_25454,1640.2329988360239
Order_No_25963,1480.7314403403034
Order_No_13552,1380.5475528510012
Order_No_2495,1451.6578894654463
Order_No_5081,1406.8203002535708
Order_No_2922,1509.7462005088119
Order_No_2016,1574.8020399935638
Order_No_1104,1596.024739527921
Order_No_27980,831.6799064826737
Order_No_26414,1973.0817947952949
Order_No_22882,2651.3344170425125
Order_No_18730,2245.1695954393017
Order_No_22573,1549.138701963708
Order_No_3483,1405.4706657007234
Order_No_23613,1528.1363000564268
Order_No_13591,1480.0775502925771
Order_No_11271,1822.831003796218
Order_No_26896,1588.0309676088666
Order_No_8184,963.6080228050621
Order_No_19027,2603.0439840564213
Order_No_1146,1365.308927498679
Order_No_192,1061.6051631448563
Order_No_14758,662.740261919207
Order_No_23931,1041.4920063451534
Order_No_9924,1642.985331186263
Order_No_21201,1287.7323258465417
Order_No_12726,611.3837657006274
Order_No_25899,694.2496146683346
Order_No_26621,1443.7067896337276
Order_No_17483,1379.630287425992
Order_No_2943,1960.3945968437852
Order_No_6923,664.6959369971944
Order_No_181,2540.84519003376
Order_No_19543,1836.811333291856
Order_No_11022,1634.4816356434892
Order_No_16940,2044.3655524408298
Order_No_22316,2226.2555325873427
Order_No_24662,1351.2589803103574
Order_No_7034,2511.0829571742347
Order_No_13090,1343.2727495439171
Order_No_761,518.6255965814544
Order_No_25720,1576.9377007495248
Order_No_12467,2173.9055535986554
Order_No_16527,555.0854935323132
Order_No_15886,1526.6822460827518
Order_No_14129,1435.8792109576302
Order_No_22079,3633.0540954999215
Order_No_9552,1675.6951671349545
Order_No_28093,866.4214782450941
Order_No_3167,1416.4727403395214
Order_No_18111,1120.0264744661233
Order_No_10981,1200.7789390181922
Order_No_17959,2631.932577092271
